date,close,close_t+1,next_day_direction,return_1d,ma_5,vol_5,sent_mean,sent_count,sent_max
2008-09-29,81.25588989257812,84.61909484863281,1,-0.07836154155219788,86.15838775634765,0.03733619594810694,0.07349154838255782,25,0.1298383030628081
2008-09-30,84.61909484863281,84.67013549804688,1,0.041390291343814,85.78487396240234,0.044851534097415366,0.10916713672354543,25,0.2852216918742965
2008-10-01,84.67013549804688,81.59878540039062,0,0.0006031812264757352,85.36611633300781,0.04476890374807969,0.07001897184080906,25,0.1978220346120277
2008-10-02,81.59878540039062,80.49717712402344,0,-0.03627430238052587,84.06170196533203,0.04508080439849721,0.0740277419237362,25,0.23392110151519108
2008-10-03,80.49717712402344,76.39717864990234,0,-0.013500302375357598,82.52821655273438,0.044350936769236904,0.0638211514425995,25,0.17518369368929051
2008-10-06,76.39717864990234,72.97564697265625,0,-0.05093344413561429,81.55647430419921,0.03576429315510666,0.0753830322590081,25,0.2711567249337279
2008-10-07,72.97564697265625,71.13724517822266,0,-0.04478609992818716,79.2277847290039,0.0217932270745174,0.08641334509190443,25,0.23199943793407712
2008-10-08,71.13724517822266,66.16905975341797,0,-0.025191990351554394,76.52120666503906,0.015049737643471514,0.08847938087426993,25,0.283635501946445
2008-10-09,66.16905975341797,64.56405639648438,0,-0.069839440821158,73.43526153564453,0.022083566477065476,0.08905499327462532,25,0.33423699994833056
2008-10-10,64.56405639648438,73.93865203857422,1,-0.024256100402736736,70.24863739013672,0.01907186568048149,0.07870808999484463,25,0.1956915876027629
2008-10-13,73.93865203857422,72.84434509277344,0,0.14519836833858402,69.75693206787109,0.08531947034805006,0.06780577750295594,25,0.286919838724436
2008-10-14,72.84434509277344,65.67298889160156,0,-0.014800201459310824,69.73067169189453,0.08273068530914765,0.09940131645948842,25,0.26961133621216987
2008-10-15,65.67298889160156,68.40874481201172,1,-0.09844767211563976,68.63782043457032,0.0944550962328951,0.09717446824024253,25,0.1977312955469557
2008-10-16,68.40874481201172,68.00018310546875,0,0.04165724701407658,69.08575744628907,0.09059542484401524,0.07420517140797156,25,0.15421846864082261
2008-10-17,68.00018310546875,72.08563232421875,1,-0.005972360809509136,69.77298278808594,0.08923234089597201,0.08966070183187162,25,0.17540042754349022
2008-10-20,72.08563232421875,69.9334716796875,0,0.06007997379085639,69.40237884521484,0.06170586991648579,0.08017697142234186,25,0.21000603731528525
2008-10-21,69.9334716796875,66.12528228759766,0,-0.029855611654365455,68.82020416259766,0.06275378566476825,0.1026668403196257,25,0.3205898587269075
2008-10-22,66.12528228759766,66.89131164550781,1,-0.054454459368645236,68.91066284179688,0.04798698216039418,0.08883358938697357,25,0.17111478508962993
2008-10-23,66.89131164550781,63.498958587646484,0,0.011584515504651893,68.6071762084961,0.04349365896125519,0.08869144792339592,25,0.28733730363763443
2008-10-24,63.498958587646484,61.244693756103516,0,-0.050714404821947445,67.70693130493164,0.04839809712145278,0.08468168975126228,25,0.2867082924495123
2008-10-27,61.244693756103516,68.40143585205078,1,-0.035500815787891216,65.53874359130859,0.026318583770164362,0.10313050100531644,25,0.2842541159838248
2008-10-28,68.40143585205078,67.90535736083984,0,0.11685489235112789,65.23233642578126,0.0716883844807053,0.0730612342212588,25,0.18753748243136165
2008-10-29,67.90535736083984,70.25446319580078,1,-0.00725245727712398,65.58835144042969,0.06601045258342708,0.1264509517450183,25,0.6972123488474251
2008-10-30,70.25446319580078,70.64112091064453,1,0.03459382184645765,66.26098175048828,0.06720173951731839,0.09498278312927225,25,0.29319338895521035
2008-10-31,70.64112091064453,70.84538269042969,1,0.005503674745419795,67.6894142150879,0.058281015898706,0.08436801952676326,25,0.2272568641442386
2008-11-03,70.84538269042969,73.25288391113281,1,0.0028915421662623064,69.60955200195312,0.05071049296606211,0.08252382737033864,25,0.2585950751278468
2008-11-04,73.25288391113281,70.1742172241211,0,0.03398247181786118,70.57984161376953,0.019174470074665745,0.09710107063332556,25,0.41763520122638953
2008-11-05,70.1742172241211,66.28578186035156,0,-0.04202792467183436,71.03361358642579,0.031274302412890996,0.12052270090281385,25,0.4042150759342128
2008-11-06,66.28578186035156,68.47437286376953,1,-0.055411168340513406,70.23987731933593,0.03682340364298767,0.08541079049166131,25,0.22098710108546132
2008-11-07,68.47437286376953,67.57707977294922,0,0.0330175030299682,69.80652770996093,0.041648214708709684,0.09117394038371364,25,0.26951514553253375
2008-11-10,67.57707977294922,65.49058532714844,0,-0.01310407168833061,69.15286712646484,0.041455466299899615,0.09628971774634706,25,0.1995443976719645
2008-11-11,65.49058532714844,62.60889434814453,0,-0.03087577108704831,67.60040740966797,0.034284673491451735,0.07950377426543469,25,0.1997743761763767
2008-11-12,62.60889434814453,66.51191711425781,1,-0.0440016067135276,66.08734283447265,0.03458753828404431,0.09855799928869068,25,0.23613568491734843
2008-11-13,66.51191711425781,63.19255828857422,0,0.062339749116316234,66.1325698852539,0.04479590009603494,0.10050030041329579,25,0.30832001392807096
2008-11-14,63.19255828857422,62.353572845458984,0,-0.04990622687933377,65.07620697021484,0.04554269773303143,0.11820176846611545,25,0.6791017791875389
2008-11-17,62.353572845458984,63.52813720703125,1,-0.013276649432104604,64.0315055847168,0.045540863187885604,0.08687346840099945,25,0.1678382165450954
2008-11-18,63.52813720703125,59.457313537597656,0,0.018837162137980146,63.63901596069336,0.04666060044154758,0.10229075525931662,25,0.45106816612119716
2008-11-19,59.457313537597656,55.04360580444336,0,-0.06407906556691922,63.00869979858398,0.05145227043867392,0.11181111865008607,25,0.494011585255267
2008-11-20,55.04360580444336,58.01282501220703,1,-0.07423321826276763,60.7150375366211,0.038618803935262354,0.08854783328135848,25,0.21379174238758458
2008-11-21,58.01282501220703,62.032596588134766,1,0.05394303596883887,59.679090881347655,0.054349547416061614,0.13922404641865632,25,0.6095568989130452
2008-11-24,62.032596588134766,62.49219512939453,1,0.06929108477447699,59.61489562988281,0.06648273377158724,0.06161124112726497,25,0.1794655865290254
2008-11-25,62.49219512939453,64.90699768066406,1,0.007408984413650677,59.40770721435547,0.06589941708026584,0.054432774429569585,25,0.17516766190825334
2008-11-26,64.90699768066406,65.72403717041016,1,0.03864166631160115,60.49764404296875,0.056927120347903475,0.100119268698019,25,0.3369475804071125
2008-11-28,65.72403717041016,59.90235137939453,0,0.012587849060063494,62.63373031616211,0.026467437109147427,0.08041321243497995,25,0.2642867253663025
2008-12-01,59.90235137939453,62.20767593383789,1,-0.088577726531331,63.01163558959961,0.05925385997967216,0.08486808391697594,25,0.2512627965083083
2008-12-02,62.20767593383789,63.7032356262207,1,0.03848470888634181,63.046651458740236,0.05248572846941682,0.07351666031829357,25,0.20569379759043308
2008-12-03,63.7032356262207,62.229576110839844,0,0.024041401160420195,63.28885955810547,0.05345540764530822,0.06774557577993229,25,0.24735591678466165
2008-12-04,62.229576110839844,64.14823913574219,1,-0.02313319725276708,62.75337524414063,0.05082028782793949,0.07871530660895248,25,0.23595137937769717
2008-12-05,64.14823913574219,66.387939453125,1,0.030832011799099,62.43821563720703,0.053205892822600895,0.10295208912539433,25,0.22920581356988698
2008-12-08,66.387939453125,65.2936019897461,0,0.03491444734193627,63.73533325195312,0.02526351460878048,0.10630858226709268,25,0.6195783986128596
2008-12-09,65.2936019897461,65.7386245727539,1,-0.016483979957708894,64.35251846313477,0.02761823435951037,0.07992563807269863,25,0.24090333723727603
2008-12-10,65.7386245727539,64.15555572509766,0,0.006815715007998824,64.75959625244141,0.026485266666432406,0.09076557509747907,25,0.2897197754370183
2008-12-11,64.15555572509766,64.92156219482422,1,-0.024081259045878656,65.14479217529296,0.026753286791455003,0.06734906332649268,25,0.2518822257314239
2008-12-12,64.92156219482422,64.01691436767578,0,0.011939830636162663,65.29945678710938,0.023586616316121897,0.07814959179715211,25,0.31290061363065824
2008-12-15,64.01691436767578,67.02994537353516,1,-0.013934474103282746,64.82525177001953,0.01564674587722634,0.09933650834997923,25,0.4042150759342128
2008-12-16,67.02994537353516,66.3806381225586,0,0.047066170489791004,65.17252044677734,0.02749399934114832,0.11126169489557076,25,0.5343147388048589
2008-12-17,66.3806381225586,65.14044952392578,0,-0.009686823513851861,65.30092315673828,0.028284896784358488,0.08849060743726402,25,0.2955395989596069
2008-12-18,65.14044952392578,64.8602294921875,0,-0.01868298699303028,65.4979019165039,0.027106514966816004,0.07510089194993896,25,0.15811986565365177
2008-12-19,64.8602294921875,64.02913665771484,0,-0.004301782284068523,65.48563537597656,0.026789669266506368,0.07466724728536284,25,0.16885833948923692
2008-12-22,64.02913665771484,63.36723327636719,0,-0.012813596883322176,65.48807983398437,0.026647263711234645,0.08516311468384428,25,0.1827727372644954
2008-12-23,63.36723327636719,63.73495864868164,1,-0.010337534064937315,64.75553741455079,0.005225214399643572,0.11431900724911732,25,0.4912102113329756
2008-12-24,63.73495864868164,64.1026611328125,1,0.005803083917372165,64.2264015197754,0.009313173171892125,0.062320829866636014,25,0.16020789551244843
2008-12-26,64.1026611328125,63.9188346862793,0,0.005769243315237649,64.01884384155274,0.008747564739616694,0.069850763951689,25,0.16017329334424327
2008-12-29,63.9188346862793,65.43387603759766,1,-0.0028676882251789104,63.83056488037109,0.008724910270198328,0.07779815735561973,25,0.18172383697557093
2008-12-30,65.43387603759766,66.36788177490234,1,0.023702580917727145,64.11151275634765,0.012712654453837393,0.06728281577713113,25,0.15806228858567997
2008-12-31,66.36788177490234,68.36833953857422,1,0.014274039593314303,64.71164245605469,0.010061264055351385,0.0852067762451394,25,0.24042241549996973
2009-01-02,68.36833953857422,68.28746795654297,0,0.030141955870412795,65.6383186340332,0.013293175330859316,0.06078110319577218,25,0.20109045383402543
2009-01-05,68.28746795654297,68.74342346191406,1,-0.001182880593225799,66.4752799987793,0.014686549763318188,0.08442681493152801,25,0.3720276733889007
2009-01-06,68.74342346191406,66.68413543701172,0,0.006677001198247101,67.44019775390625,0.01261263029805352,0.06361000743995415,25,0.13541302822526408
2009-01-07,66.68413543701172,66.9562759399414,1,-0.029956145929264766,67.69024963378907,0.022226143140312085,0.09892296918573075,25,0.28621630074905907
2009-01-08,66.9562759399414,65.52210235595703,0,0.004081038183163521,67.80792846679688,0.0215028446064351,0.09146093304318645,25,0.28863998088691917
2009-01-09,65.52210235595703,63.9482307434082,0,-0.02141955423672015,67.23868103027344,0.01635043848717392,0.0913433686913444,25,0.23515371425710274
2009-01-12,63.9482307434082,64.06592559814453,1,-0.024020468757222968,66.37083358764649,0.017020359583990365,0.07134531190856197,25,0.22429142040446157
2009-01-13,64.06592559814453,62.050750732421875,0,0.0018404708522519186,65.43533401489258,0.01571502015793706,0.08761944392284235,25,0.22942546193025576
2009-01-14,62.050750732421875,62.07281494140625,1,-0.03145470617817814,64.5086570739746,0.016107307146663363,0.07154180079462046,25,0.15545732890584701
2009-01-15,62.07281494140625,62.558223724365234,1,0.000355583272143134,63.53196487426758,0.015105579477599513,0.09530803192738561,25,0.21829331939742885
2009-01-16,62.558223724365234,59.25600051879883,0,0.007819989852517306,62.93918914794922,0.017448072646333548,0.07309536531124648,25,0.16661571165343694
2009-01-20,59.25600051879883,61.81541061401367,1,-0.05278639655940631,62.00074310302735,0.02616579994282743,0.08949106768272287,25,0.20800445896056713
2009-01-21,61.81541061401367,60.859310150146484,0,0.04319242056174333,61.55064010620117,0.03703558362400838,0.07626467885606415,25,0.32803812318031034
2009-01-22,60.859310150146484,61.12407302856445,1,-0.015467024393597373,61.31235198974609,0.03498382786825695,0.08374973096836184,25,0.6095568989130452
2009-01-23,61.12407302856445,61.54329299926758,1,0.004350408799652428,61.12260360717774,0.03513567444450138,0.09755467859547796,25,0.27168114804570953
2009-01-26,61.54329299926758,62.16843795776367,1,0.006858508439174349,60.9196174621582,0.0350671030044666,0.07644768113042305,25,0.20963342251550207
2009-01-27,62.16843795776367,64.2718276977539,1,0.010157808073473218,61.502104949951175,0.021165733030516037,0.07570028632643595,25,0.3689214934698998
2009-01-28,64.2718276977539,62.183128356933594,0,0.03383372349517999,61.99338836669922,0.01758797135545715,0.08941695890793869,25,0.2736758031992674
2009-01-29,62.183128356933594,60.91813278198242,0,-0.032497898622747656,62.25815200805664,0.023805983297568594,0.07315713051294881,25,0.20063257109983462
2009-01-30,60.91813278198242,60.73429489135742,0,-0.020343067458588604,62.21696395874024,0.02628736435822863,0.09042363106662915,25,0.22186523220177418
2009-02-02,60.73429489135742,61.58740997314453,1,-0.0030177860388946876,62.0551643371582,0.02597497144742163,0.10991998140065158,25,0.24379515642552152
2009-02-03,61.58740997314453,61.28586959838867,0,0.014046677965277699,61.938958740234376,0.026496981114148048,0.07030894057696412,25,0.14735062775870644
2009-02-04,61.28586959838867,62.1978759765625,1,-0.00489613664363131,61.341767120361325,0.01777646453733101,0.06932261401499211,25,0.16798518229094414
2009-02-05,62.1978759765625,63.97031784057617,1,0.014881185241398809,61.34471664428711,0.014710441887902034,0.07154098344461696,25,0.21136844623351272
2009-02-06,63.97031784057617,64.05856323242188,1,0.02849682302144152,61.95515365600586,0.013907226571108244,0.07684037518114772,25,0.27403692241260313
2009-02-09,64.05856323242188,61.12407302856445,0,0.001379474025213101,62.62000732421875,0.012995074635058479,0.08090989344173177,25,0.21351318528014884
2009-02-10,61.12407302856445,61.48446273803711,1,-0.04580949143692614,62.527339935302734,0.02806611443163966,0.08334298227171638,25,0.21941828237687985
2009-02-11,61.48446273803711,61.5285530090332,1,0.005896035581664183,62.56705856323242,0.028124728300750607,0.07121760219665244,25,0.17760956428746677
2009-02-12,61.5285530090332,60.866668701171875,0,0.0007170961415723376,62.43319396972656,0.02706652048862407,0.08031671483058896,25,0.1995443976719645
2009-02-13,60.866668701171875,58.26313018798828,0,-0.010757352082766403,61.8124641418457,0.02109217405564034,0.09913268304294766,25,0.2914415569128671
2009-02-17,58.26313018798828,58.12339401245117,0,-0.042774453879935614,60.653377532958984,0.02428713113350357,0.10272359995129332,25,0.35663135883924835
2009-02-18,58.12339401245117,57.49823760986328,0,-0.002398363683623672,60.05324172973633,0.01936472368427505,0.04878334692325312,25,0.11477746582473143
2009-02-19,57.49823760986328,56.93931579589844,0,-0.010755676147438442,59.25599670410156,0.017298484666643427,0.09073007240759984,25,0.32986729855433206
2009-02-20,56.93931579589844,54.90208053588867,0,-0.00972067731462023,58.33814926147461,0.015761594613643966,0.08326926450797023,25,0.27269733548385716
2009-02-23,54.90208053588867,56.983436584472656,1,-0.03577906112030438,57.14523162841797,0.01780580066530478,0.09497670389483372,25,0.31720773122330326
2009-02-24,56.983436584472656,56.53480911254883,0,0.03791033105245312,56.88929290771485,0.026679601664471184,0.09500018152588752,25,0.36982674882242517
2009-02-25,56.53480911254883,55.61545944213867,0,-0.007872945171686463,56.57157592773437,0.026702138546741225,0.08426313543665617,25,0.1402030290306299
2009-02-26,55.61545944213867,54.37255096435547,0,-0.016261656930333435,56.195020294189455,0.027096901016785416,0.06259955935093313,25,0.12743560650930813
2009-02-27,54.37255096435547,51.92345428466797,0,-0.022348255147946805,55.68166732788086,0.028061499494810675,0.08970551033321232,25,0.17319052310979052
2009-03-02,51.92345428466797,51.5336799621582,0,-0.045042887196759085,55.085942077636716,0.030483608861127245,0.080255974700606,25,0.24088018705453462
2009-03-03,51.5336799621582,52.754547119140625,1,-0.007506710173264763,53.99599075317383,0.015407759660210515,0.10328130744253773,25,0.2520672525285709
2009-03-04,52.754547119140625,50.59963607788086,0,0.02369066517040741,53.23993835449219,0.02499968502551731,0.08877974458125441,25,0.2297513739214977
2009-03-05,50.59963607788086,50.68791198730469,1,-0.04084787300691117,52.23677368164063,0.027926807957744687,0.117957866618587,25,0.4528883292056352
2009-03-06,50.68791198730469,50.09217834472656,0,0.0017445957375652466,51.49984588623047,0.029130224686557814,0.0755759696914741,25,0.19708726176591246
2009-03-09,50.09217834472656,53.07813262939453,1,-0.011752972636302927,51.13359069824219,0.023382094732204962,0.06748255744924085,25,0.17413966512561913
2009-03-10,53.07813262939453,53.42382049560547,1,0.0596091921600832,51.442481231689456,0.03779454518482988,0.07656777043967333,25,0.16443669208745543
2009-03-11,53.42382049560547,55.5272216796875,1,0.006512811379869365,51.57633590698242,0.036601873464717584,0.06758895707521584,25,0.11751262085182144
2009-03-12,55.5272216796875,55.961143493652344,1,0.03937197236305945,52.56185302734375,0.02942575728184917,0.07542279471442428,25,0.2605360853529761
2009-03-13,55.961143493652344,55.79198455810547,0,0.007814578162544272,53.61649932861328,0.02864575659485386,0.06765104127450967,25,0.1502828478835322
2009-03-16,55.79198455810547,57.49823760986328,1,-0.0030227926912548275,54.75646057128906,0.02637915742084999,0.09222874419460482,25,0.26542025736573904
2009-03-17,57.49823760986328,58.78529357910156,1,0.030582404717667044,55.640481567382814,0.017870738210568626,0.08442027633089397,25,0.20057386383199544
2009-03-18,58.78529357910156,58.05720520019531,0,0.022384268157420895,56.71277618408203,0.01710140301677542,0.10165476017007422,25,0.3410216177747888
2009-03-19,58.05720520019531,56.82093811035156,0,-0.012385553164356189,57.218772888183594,0.017664977137170915,0.0946482953330658,25,0.25742190050205116
2009-03-20,56.82093811035156,60.90230178833008,1,-0.02129394767765347,57.39073181152344,0.022357349701628355,0.08012685330039773,25,0.23611869657693463
2009-03-23,60.90230178833008,59.70234680175781,0,0.07182851627778697,58.41279525756836,0.03722262448276587,0.0964627759512285,25,0.6095568989130452
2009-03-24,59.70234680175781,60.33195495605469,1,-0.01970294966424735,58.853617095947264,0.03975552898094587,0.07743157797437177,25,0.15364623553691792
2009-03-25,60.33195495605469,61.561580657958984,1,0.010545785685569298,59.16294937133789,0.03904319472254341,0.09270148257414139,25,0.2951919472151212
2009-03-26,61.561580657958984,60.45045471191406,0,0.020381002120682945,59.863824462890626,0.03796298482187147,0.07777151587242326,25,0.23253687139254314
2009-03-27,60.45045471191406,58.361656188964844,0,-0.01804901586621732,60.589727783203124,0.037265335730495744,0.07063991411605325,25,0.15305714608955207
2009-03-30,58.361656188964844,58.902339935302734,1,-0.0345538926531439,60.08159866333008,0.02286972915671622,0.07810874403337828,25,0.28468911905455063
2009-03-31,58.902339935302734,60.04307556152344,1,0.009264366052040174,59.92159729003906,0.0229202719333022,0.06353468438621937,25,0.1715867801665295
2009-04-01,60.04307556152344,61.798614501953125,1,0.019366558738985074,59.86382141113281,0.024461381628102567,0.07891002584554781,25,0.18693525426079383
2009-04-02,61.798614501953125,62.41339874267578,1,0.02923799162537688,59.91122817993164,0.026598611492951948,0.08539592230503383,25,0.3063480258278608
2009-04-03,62.41339874267578,61.92451095581055,0,0.009948188089285104,60.30381698608399,0.024430523537256187,0.07717546860478261,25,0.18093227984778112
2009-04-06,61.92451095581055,60.4801139831543,0,-0.007833058232910362,61.016387939453125,0.013751893652433782,0.06076460329210657,25,0.21379411732416914
2009-04-07,60.4801139831543,61.13196563720703,1,-0.02332512522685848,61.33194274902344,0.021119991343524706,0.08218361115380816,25,0.23758125936881652
2009-04-08,61.13196563720703,63.5615348815918,1,0.010777950157869975,61.549720764160156,0.020029205889049776,0.07115222749175919,25,0.1474944919219034
2009-04-09,63.5615348815918,63.57633590698242,1,0.03974302509432226,61.90230484008789,0.02360206696095103,0.06826505042033487,25,0.33830644951080774
2009-04-13,63.57633590698242,62.48008346557617,0,0.00023286135896816162,62.134892272949216,0.023581490735897225,0.08853640073174292,25,0.2663084597754089
2009-04-14,62.48008346557617,63.146732330322266,1,-0.017243089362843467,62.24600677490234,0.02508168004787953,0.08428297246210883,25,0.18679226767325202
2009-04-15,63.146732330322266,64.07261657714844,1,0.010669781917199028,62.77933044433594,0.020715399001301857,0.061349597661654195,25,0.17177207023424723
2009-04-16,64.07261657714844,64.50223541259766,1,0.014662425317320427,63.36746063232422,0.020878628026227048,0.07259332151141341,25,0.16606662119013904
2009-04-17,64.50223541259766,61.798614501953125,0,0.0067051863713405435,63.55560073852539,0.012510052963543072,0.10518563920973173,25,0.2890743506394079
2009-04-20,61.798614501953125,63.0059700012207,1,-0.04191515058897477,63.20005645751953,0.02387931324906677,0.06616439029690065,25,0.18654268075002967
2009-04-21,63.0059700012207,62.620784759521484,0,0.019536934751658963,63.305233764648435,0.02496849120379095,0.06580744974977576,25,0.2634709911612829
2009-04-22,62.620784759521484,63.235618591308594,1,-0.006113472131160869,63.20004425048828,0.024625910936337862,0.07316702183602769,25,0.160679924144769
2009-04-23,63.235618591308594,64.19113159179688,1,0.009818366763499009,63.03264465332031,0.023919964515981544,0.0608927613526338,25,0.2179227420564742
2009-04-24,64.19113159179688,63.583736419677734,0,0.01511036061280202,62.97042388916016,0.024990651232014327,0.09638395833183373,25,0.31007167098106736
2009-04-27,63.583736419677734,63.383766174316406,0,-0.009462291083785157,63.32744827270508,0.01290735628870229,0.09866520720533949,25,0.19897021091393446
2009-04-28,63.383766174316406,64.73184967041016,1,-0.003144990474316378,63.40300750732422,0.010651478716920156,0.09674572109027325,25,0.3123353437309252
2009-04-29,64.73184967041016,64.75408172607422,1,0.02126859253497626,63.82522048950195,0.012755823518050567,0.110939399848768,25,0.35140292044265864
2009-04-30,64.75408172607422,65.10222625732422,1,0.0003434484844362373,64.12891311645508,0.012883245879137698,0.07206183651147752,25,0.2008062341211398
2009-05-01,65.10222625732422,67.3169937133789,1,0.005376410597910164,64.31113204956054,0.011612913968735473,0.06403140558650358,25,0.20397947855738147
2009-05-04,67.3169937133789,67.08735656738281,0,0.03401984207576181,65.05778350830079,0.01564436819005106,0.09512664839866666,25,0.24996425148725768
2009-05-05,67.08735656738281,68.2503433227539,1,-0.0034112804706317723,65.79850158691406,0.015707323762159806,0.0775904539209861,25,0.1995443976719645
2009-05-06,68.2503433227539,67.30220794677734,0,0.017335408859089352,66.50220031738282,0.015186880169072669,0.08447172540578714,25,0.2689284900684375
2009-05-07,67.30220794677734,68.87252044677734,1,-0.013892023538883302,67.01182556152344,0.01857739165724635,0.08647479323850728,25,0.2895854478436342
2009-05-08,68.87252044677734,67.58364868164062,0,0.02333225830037855,67.76588439941406,0.01967419682696073,0.08241863631329155,25,0.34033167248585316
2009-05-11,67.58364868164062,67.3836669921875,0,-0.01871387538565139,67.8192153930664,0.018677657473717676,0.08087602696627964,25,0.16343666052016137
2009-05-12,67.3836669921875,65.68741607666016,0,-0.0029590247545697723,67.87847747802735,0.01865245531394483,0.06795692678496743,25,0.19749072287765515
2009-05-13,65.68741607666016,66.2503662109375,1,-0.025173027697112493,67.36589202880859,0.01904069131748601,0.0763174790867805,25,0.5043272068648581
2009-05-14,66.2503662109375,65.70960235595703,0,0.00857013668524198,67.15552368164063,0.01978525946423694,0.08973892412221002,25,0.18117377640904242
2009-05-15,65.70960235595703,67.57624053955078,1,-0.00816242816316981,66.52294006347657,0.013242140278063207,0.05570993513161776,25,0.17024792174027034
